,AC_Voltage,Distorted AC_Voltage,AC_Current,DC_Voltage,DC_Current,Time
4939,-133.20237348685313,-12.442121257525084,-22.3782343627252,9878.0,9.797218432311698,2020-10-22 15:52:00.416897
4940,-127.4847979497423,-13.292524775986266,-23.11539728327324,9880.0,9.720108595385295,2020-10-22 15:52:00.417097
4941,-121.58605953892707,-14.16589557110156,-23.819711959434468,9882.0,9.242515047255955,2020-10-22 15:52:00.417297
4942,-115.51454068446122,-15.060272162585871,-24.490177521514795,9884.0,9.60169059822135,2020-10-22 15:52:00.417497
4943,-109.27886934685853,-15.973429475054518,-25.125841201263878,9886.0,9.034284143273512,2020-10-22 15:52:00.417697
4944,-102.88790675630774,-16.902887421459234,-25.72579968580907,9888.0,9.69625952407852,2020-10-22 15:52:00.417897
4945,-96.35073482034633,-17.84592114629542,-26.289200401315714,9890.0,9.629946995106012,2020-10-22 15:52:00.418097
4946,-89.67664321801149,-18.79957287582857,-26.815242724537608,9892.0,9.974110343389718,2020-10-22 15:52:00.418297
4947,-82.87511619866366,-19.760665313188007,-27.30317912054947,9894.0,9.135511206875012,2020-10-22 15:52:00.418497
4948,-75.95581910436367,-20.72581650704491,-27.75231620503359,9896.0,9.00054767706704,2020-10-22 15:52:00.418697
4949,-68.92858463490869,-21.6914561139212,-28.162015729615987,9898.0,9.779403206321968,2020-10-22 15:52:00.418897
4950,-61.80339887499663,-22.65384296592906,-28.53169548885431,9900.0,9.201633499905704,2020-10-22 15:52:00.419097
4951,-54.590387103468615,-23.609083847969288,-28.86083014758247,9902.0,9.793901916020738,2020-10-22 15:52:00.419297
4952,-47.29979940475038,-24.553153381224774,-29.148951987440057,9904.0,9.756777228819267,2020-10-22 15:52:00.419497
4953,-39.941996102883174,-25.48191490315529,-29.39565157152738,9906.0,9.911420386806999,2020-10-22 15:52:00.419697
4954,-32.52743303898037,-26.391142228163638,-29.60057832623598,9908.0,9.100334331801411,2020-10-22 15:52:00.419897
4955,-25.066646712866397,-27.276542167785262,-29.763441039434248,9910.0,9.84976929534216,2020-10-22 15:52:00.420097
4956,-17.570239310156087,-28.1337776845417,-29.884008274295088,9912.0,9.856860719915671,2020-10-22 15:52:00.420297
4957,-10.04886363596327,-28.958491549667492,-29.962108698180465,9914.0,9.185620088951765,2020-10-22 15:52:00.420497
4958,-2.5132079766760977,-29.746330371680653,-29.997631326114476,9916.0,9.099372533412613,2020-10-22 15:52:00.420697
4959,5.026019088660032,-30.492968860296084,-29.990525678499026,9918.0,9.063766373350084,2020-10-22 15:52:00.420897
4960,12.558103905859012,-31.194134188490956,-29.94080185284817,9920.0,9.310693468200283,2020-10-22 15:52:00.421097
4961,20.072342970237443,-31.845630314582703,-29.848530509439072,9922.0,9.507919799659735,2020-10-22 15:52:00.421297
4962,27.558058136920234,-32.44336212607231,-29.713842770899667,9924.0,9.05162140500913,2020-10-22 15:52:00.421497
4963,35.0046117950516,-32.98335926762116,-29.53693003587623,9926.0,9.93160419125373,2020-10-22 15:52:00.421697
4964,42.4014219844055,-33.46179951697838,-29.31804370704595,9928.0,9.260646807903852,2020-10-22 15:52:00.421897
4965,49.73797743296375,-33.87503157487577,-29.057494833859174,9930.0,9.471441082370722,2020-10-22 15:52:00.422097
4966,57.00385249399174,-34.219597137863865,-28.755653670521387,9932.0,9.203827789565858,2020-10-22 15:52:00.422297
4967,64.18872196143666,-34.492252126788244,-28.412949149842543,9934.0,9.464219641685911,2020-10-22 15:52:00.422497
4968,71.28237574264851,-34.68998694804087,-28.029868273698398,9936.0,9.000049089494128,2020-10-22 15:52:00.422697
4969,78.27473336743715,-34.81004566985516,-27.606955420976263,9938.0,9.299108655332036,2020-10-22 15:52:00.422897
4970,85.15585831300953,-34.84994400173848,-27.14481157398087,9940.0,9.076404247203067,2020-10-22 15:52:00.423097
4971,91.91597212429099,-34.807485971578245,-26.644093464406772,9942.0,9.883546714177797,2020-10-22 15:52:00.423297
4972,98.54546830965022,-34.68077920202248,-26.105512640086378,9944.0,9.902026392129166,2020-10-22 15:52:00.423497
4973,105.03492599225446,-34.468248695353545,-25.529834453841104,9946.0,9.249646986910038,2020-10-22 15:52:00.423697
4974,111.37512329763146,-34.16864904421925,-24.917876975874908,9948.0,9.330316745222905,2020-10-22 15:52:00.423897
4975,117.5570504584917,-33.781074994200104,-24.270509831248646,9950.0,9.690150872224162,2020-10-22 15:52:00.424097
4976,123.57192261806256,-33.30497029324561,-23.588652964098976,9952.0,9.178336417618222,2020-10-22 15:52:00.424297
4977,129.41119231388322,-32.74013477242263,-22.87327533034405,9954.0,9.268924138592848,2020-10-22 15:52:00.424497
4978,135.06656162420222,-32.08672961217717,-22.125393520745472,9956.0,9.889018235626416,2020-10-22 15:52:00.424697
4979,140.52999395976593,-31.34528075831718,-21.346070316279025,9958.0,9.466800347658594,2020-10-22 15:52:00.424897
4980,145.79372548427725,-30.5166804621441,-20.53641317786135,9960.0,9.293786598311025,2020-10-22 15:52:00.425097
4981,150.8502761472184,-29.602186929555522,-19.697572672588976,9962.0,9.175708470968633,2020-10-22 15:52:00.425297
4982,155.69246031340126,-28.603422074403557,-18.83074083872153,9964.0,9.387933513337554,2020-10-22 15:52:00.425497
4983,160.3133969741743,-27.522367381899414,-17.937149491725638,9966.0,9.839779286372854,2020-10-22 15:52:00.425697
4984,164.70651952568346,-26.36135789836921,-17.018068473803,9968.0,9.869930518849342,2020-10-22 15:52:00.425897
4985,168.8655851004001,-25.123074374030836,-16.074803849370454,9970.0,9.24932379767421,2020-10-22 15:52:00.426097
4986,172.78468343856338,-23.8105335957692,-15.108696049073636,9972.0,9.276989215775158,2020-10-22 15:52:00.426297
4987,176.4582452869863,-22.427076956919638,-14.121117964961057,9974.0,9.052511139875058,2020-10-22 15:52:00.426497
4988,179.88105031327183,-20.976357320895033,-13.113472999528575,9976.0,9.964560477776756,2020-10-22 15:52:00.426697
4989,183.04823452418054,-19.4623242449929,-12.087193071410738,9978.0,9.984930827095324,2020-10-22 15:52:00.426897
4990,185.955297177649,-17.88920763982775,-11.043736580540683,9980.0,9.778215714469503,2020-10-22 15:52:00.427097
4991,188.59810717857107,-16.26149994859756,-9.984586335690215,9982.0,9.77329623928571,2020-10-22 15:52:00.427297
4992,190.9729089493264,-14.58393693858002,-8.911247447311942,9984.0,9.199996176004834,2020-10-22 15:52:00.427497
4993,193.07632776665386,-12.861477205055083,-7.825245188697263,9986.0,9.410723637114824,2020-10-22 15:52:00.427697
4994,194.9053745573142,-11.099280494991788,-6.7281228284820696,9988.0,9.376304939049982,2020-10-22 15:52:00.427897
4995,196.45745014573637,-9.302684964420015,-5.621439437572657,9990.0,9.958132624919983,2020-10-22 15:52:00.428097
4996,197.73034894758229,-7.477183489393655,-4.506767673623073,9992.0,9.516906013222663,2020-10-22 15:52:00.428297
4997,198.7222621040011,-5.628399155699329,-3.3856915462050954,9994.0,9.63572296563855,2020-10-22 15:52:00.428497
4998,199.4317800521227,-3.762060057045684,-2.259804165838061,9996.0,9.930760376738359,2020-10-22 15:52:00.428697
4999,199.8578945281177,-1.8839735353779679,-1.130705480098399,9998.0,9.891318444580989,2020-10-22 15:52:00.428897
5000,200.0,-1.0779367755043062e-12,-6.467620653025837e-13,10000.0,9.230657722799942,2020-10-22 15:52:00.429097
5001,199.85789452811812,1.8839735353758154,1.1307054800971066,10002.0,9.654151839097057,2020-10-22 15:52:00.429297
5002,199.4317800521235,3.762060057043542,2.2598041658367714,10004.0,9.86337395368292,2020-10-22 15:52:00.429497
5003,198.72226210400228,5.628399155697203,3.38569154620381,10006.0,9.816135127738288,2020-10-22 15:52:00.429697
5004,197.7303489475839,7.477183489391551,4.506767673621794,10008.0,9.247336331756946,2020-10-22 15:52:00.429897
5005,196.45745014573944,9.302684964416578,5.621439437570548,10010.0,9.463927632733313,2020-10-22 15:52:00.430097
5006,194.90537455731535,11.099280494991095,6.72812282848164,10012.0,9.357962470257528,2020-10-22 15:52:00.430297
5007,193.07632776665517,12.861477205054403,7.825245188696837,10014.0,9.006675888094405,2020-10-22 15:52:00.430497
5008,190.97290894932962,14.583936938578075,8.911247447310707,10016.0,9.719238536604903,2020-10-22 15:52:00.430697
5009,188.59810717857468,16.261499948595667,9.984586335688995,10018.0,9.210670947298361,2020-10-22 15:52:00.430897
5010,185.95529717765297,17.88920763982592,11.04373658053948,10020.0,9.679107957460124,2020-10-22 15:52:00.431097
5011,183.0482345241849,19.462324244991134,12.087193071409555,10022.0,9.782587433685766,2020-10-22 15:52:00.431297
5012,179.88105031327655,20.97635732089334,13.113472999527412,10024.0,9.15546390599046,2020-10-22 15:52:00.431497
5013,176.45824528699404,22.42707695691695,14.121117964959163,10026.0,9.971491295431546,2020-10-22 15:52:00.431697
5014,172.78468343857165,23.810533595766646,15.108696049071785,10028.0,9.131431524893049,2020-10-22 15:52:00.431897
5015,168.8655851004089,25.123074374028413,16.074803849368642,10030.0,9.730897502108522,2020-10-22 15:52:00.432097
5016,164.70651952568636,26.361357898368745,17.01806847380264,10032.0,9.289502349763236,2020-10-22 15:52:00.432297
5017,160.31339697417735,27.522367381898977,17.937149491725286,10034.0,9.226916260424009,2020-10-22 15:52:00.432497
5018,155.69246031340802,28.603422074402367,18.830740838720523,10036.0,9.659548419344517,2020-10-22 15:52:00.432697
5019,150.8502761472255,29.602186929554428,19.697572672588,10038.0,9.190052440090172,2020-10-22 15:52:00.432897
5020,145.79372548428464,30.516680462143107,20.536413177860407,10040.0,9.481995294972219,2020-10-22 15:52:00.433097
5021,140.5299939597736,31.34528075831628,21.346070316278116,10042.0,9.734295551068815,2020-10-22 15:52:00.433297
5022,135.06656162421018,32.08672961217638,22.1253935207446,10044.0,9.329378150091488,2020-10-22 15:52:00.433497
5023,129.41119231389578,32.74013477242147,22.87327533034266,10046.0,9.15972585078062,2020-10-22 15:52:00.433697
5024,123.5719226180755,33.30497029324462,23.58865296409765,10048.0,9.046440935179692,2020-10-22 15:52:00.433897
5025,117.55705045850043,33.781074994199614,24.27050983124789,10050.0,9.459952409687336,2020-10-22 15:52:00.434097
5026,111.37512329764041,34.16864904421885,24.917876975874186,10052.0,9.335539493219764,2020-10-22 15:52:00.434297
5027,105.03492599226362,34.46824869535325,25.529834453840426,10054.0,9.079625161122536,2020-10-22 15:52:00.434497
5028,98.5454683096596,34.680779202022286,26.105512640085742,10056.0,9.327930691616315,2020-10-22 15:52:00.434697
5029,91.91597212430057,34.80748597157815,26.64409346440618,10058.0,9.884424673268258,2020-10-22 15:52:00.434897
5030,85.15585831301928,34.84994400173848,27.144811573980316,10060.0,9.104890467708767,2020-10-22 15:52:00.435097
5031,78.27473336744706,34.81004566985524,27.606955420975755,10062.0,9.422085477203323,2020-10-22 15:52:00.435297
5032,71.28237574265859,34.689986948041046,28.029868273697936,10064.0,9.530072064118228,2020-10-22 15:52:00.435497
5033,64.18872196144686,34.492252126788514,28.412949149842127,10066.0,9.488665112442733,2020-10-22 15:52:00.435697
5034,57.00385249400206,34.21959713786421,28.755653670521017,10068.0,9.863224468906802,2020-10-22 15:52:00.435897
5035,49.7379774329797,33.87503157487649,29.057494833858637,10070.0,9.07626683473956,2020-10-22 15:52:00.436097
5036,42.40142198441048,33.46179951697855,29.318043707045852,10072.0,9.87015513193156,2020-10-22 15:52:00.436297
5037,35.004611795056626,32.98335926762136,29.536930035876154,10074.0,9.403642231386904,2020-10-22 15:52:00.436497
5038,27.558058136930907,32.443362126072955,29.71384277089949,10076.0,9.602965266030255,2020-10-22 15:52:00.436697
5039,20.07234297024817,31.845630314583417,29.84853050943894,10078.0,9.574726019451285,2020-10-22 15:52:00.436897
5040,12.55810390586977,31.19413418849173,29.94080185284809,10080.0,9.492321978467768,2020-10-22 15:52:00.437097
5041,5.026019088670807,30.49296886029691,29.99052567849899,10082.0,9.505398084482936,2020-10-22 15:52:00.437297
5042,-2.513207976665319,29.746330371681527,29.99763132611449,10084.0,9.012982766501127,2020-10-22 15:52:00.437497
5043,-10.048863635946827,28.95849154966902,29.96210869818057,10086.0,9.654344235402903,2020-10-22 15:52:00.437697
5044,-17.570239310139684,28.133777684543297,29.88400827429528,10088.0,9.302871879667949,2020-10-22 15:52:00.437897
5045,-25.06664671285006,27.276542167786918,29.763441039434518,10090.0,9.566850772794602,2020-10-22 15:52:00.438097
5046,-32.527433038975346,26.391142228163986,29.60057832623605,10092.0,9.306988816567685,2020-10-22 15:52:00.438297
5047,-39.941996102878186,25.48191490315565,29.395651571527473,10094.0,9.752962724395408,2020-10-22 15:52:00.438497
5048,-47.29979940473991,24.553153381225847,29.148951987440363,10096.0,9.289039818535818,2020-10-22 15:52:00.438697
5049,-54.59038710345825,23.609083847970375,28.86083014758282,10098.0,9.675625420477092,2020-10-22 15:52:00.438897
5050,-61.80339887498637,22.653842965930153,28.53169548885471,10100.0,9.585679897056988,2020-10-22 15:52:00.439097
5051,-68.92858463489856,21.691456113922303,28.162015729616435,10102.0,9.891689254769263,2020-10-22 15:52:00.439297
5052,-75.9558191043537,20.725816507046012,27.75231620503408,10104.0,9.86543708336367,2020-10-22 15:52:00.439497
5053,-82.8751161986487,19.76066531318984,27.30317912055036,10106.0,9.775710491754563,2020-10-22 15:52:00.439697
5054,-89.67664321799677,18.79957287583039,26.81524272453857,10108.0,9.605237143537025,2020-10-22 15:52:00.439897
5055,-96.35073482033688,17.845921146296504,26.289200401316336,10110.0,9.117628633099054,2020-10-22 15:52:00.440097
5056,-102.8879067562985,16.902887421460306,25.725799685809736,10112.0,9.10409159513919,2020-10-22 15:52:00.440297
5057,-109.27886934684952,15.97342947505557,25.12584120126458,10114.0,9.282488739929855,2020-10-22 15:52:00.440497
5058,-115.51454068445241,15.060272162586905,24.49017752151554,10116.0,9.226420137604713,2020-10-22 15:52:00.440697
5059,-121.58605953891852,14.16589557110257,23.819711959435253,10118.0,9.808293566567235,2020-10-22 15:52:00.440897
5060,-127.484797949734,13.292524775987253,23.115397283274064,10120.0,9.49240755338377,2020-10-22 15:52:00.441097
5061,-133.2023734868451,12.442121257526036,22.378234362726054,10122.0,9.106785555432786,2020-10-22 15:52:00.441297
5062,-138.73066116255458,11.616376020232158,21.60927074663802,10124.0,9.765080276325627,2020-10-22 15:52:00.441497
5063,-144.06180497757782,10.816704447978676,20.809599174384584,10126.0,9.022331167328435,2020-10-22 15:52:00.441697
5064,-149.18822908483176,10.044242917828061,19.98035602302821,10128.0,9.889040490898937,2020-10-22 15:52:00.441897
5065,-154.1026485551522,9.299847185174562,19.122719692461594,10130.0,9.235446363228938,2020-10-22 15:52:00.442097
5066,-158.79807972956743,8.58409254250527,18.237908930837964,10132.0,9.33130121269602,2020-10-22 15:52:00.442297
5067,-163.26785014343602,7.897275743739405,17.327181102668057,10134.0,9.038801612283793,2020-10-22 15:52:00.442497
5068,-167.5056080084266,7.239418675819076,16.391830402028337,10136.0,9.979088615736655,2020-10-22 15:52:00.442697
5069,-171.50533123872785,6.610273749095988,15.43318601344571,10138.0,9.824257440692135,2020-10-22 15:52:00.442897
5070,-175.26133600876938,6.009330968031765,14.452610223052233,10140.0,9.156574540719209,2020-10-22 15:52:00.443097
5071,-178.76828483025133,5.435826633992358,13.45149648270125,10142.0,9.754000858809526,2020-10-22 15:52:00.443297
5072,-182.02119413699705,4.88875362243777,12.43126742979907,10144.0,9.757139570404131,2020-10-22 15:52:00.443497
5073,-185.01544136688898,4.36687316766594,11.39337286565485,10146.0,9.692920172030094,2020-10-22 15:52:00.443697
5074,-187.74677153077178,3.8687280795415706,10.339287695236607,10148.0,9.509676805701735,2020-10-22 15:52:00.443897
5075,-190.2113032590274,3.392657308324287,9.2705098312498,10150.0,9.595670294897433,2020-10-22 15:52:00.444097
5076,-192.40553431721682,2.9368117659068114,8.188558065519784,10152.0,9.241356988255081,2020-10-22 15:52:00.444297
5077,-194.32634658293404,2.499171304496979,7.0949699107120425,10154.0,9.112656694227326,2020-10-22 15:52:00.444497
5078,-195.97101047684836,2.0775627470604046,5.991299415432794,10156.0,9.183024779058663,2020-10-22 15:52:00.444697
5079,-197.3371888415725,1.6696788577747257,4.879114955847375,10158.0,9.51954477776574,2020-10-22 15:52:00.444897
5080,-198.42294026289517,1.2730981352806867,3.759997006929434,10160.0,9.334898951354742,2020-10-22 15:52:00.445097
5081,-199.22672182863406,0.8853053067697361,2.6355358965228857,10162.0,9.256704566085558,2020-10-22 15:52:00.445297
5082,-199.74739132120317,0.503712396881232,1.5073295453939621,10164.0,9.405440850543686,2020-10-22 15:52:00.445497
5083,-199.9842088407631,0.1256802420675902,0.376981196501738,10166.0,9.51279567697226,2020-10-22 15:52:00.445697
5084,-199.93683785666028,-0.25145968150194686,-0.7539028632986814,10168.0,9.054619536303811,2020-10-22 15:52:00.445897
5085,-199.60534568565475,-0.6303832502360645,-1.8837155858785286,10170.0,9.293155730827502,2020-10-22 15:52:00.446097
5086,-198.99020339626034,-1.0137516403922722,-3.010851445536143,10172.0,9.137849552916894,2020-10-22 15:52:00.446297
5087,-198.09228513933093,-1.404189365365684,-4.133708720538559,10174.0,9.75496768283062,2020-10-22 15:52:00.446497
5088,-196.9128669058413,-1.8042625375131038,-5.250691769258262,10176.0,9.377542632852943,2020-10-22 15:52:00.446697
5089,-195.45362471363933,-2.216457487728686,-6.3602132976613435,10178.0,9.053894098659612,2020-10-22 15:52:00.446897
5090,-193.71663222572747,-2.6431598739282647,-7.460696614945075,10180.0,9.266645264503587,2020-10-22 15:52:00.447097
5091,-191.70435780347714,-3.086634406756245,-8.55057787409845,10182.0,9.487013775145568,2020-10-22 15:52:00.447297
5092,-189.41966099895166,-3.5490053172697484,-9.628308294215191,10184.0,9.425196581939622,2020-10-22 15:52:00.447497
5093,-186.86578849132417,-4.032237687054749,-10.692356361396975,10186.0,9.401500278230738,2020-10-22 15:52:00.447697
5094,-184.04636947317675,-4.538119756236607,-11.741210005115274,10188.0,9.997399436891516,2020-10-22 15:52:00.447897
5095,-180.96541049320763,-5.068246319193734,-12.773378746951137,10190.0,9.66287416639351,2020-10-22 15:52:00.448097
5096,-177.62728976270856,-5.624003311472933,-13.787395818644876,10192.0,9.39652416514072,2020-10-22 15:52:00.448297
5097,-174.03675093390572,-6.206553684512217,-14.781820246448735,10194.0,9.730486920813508,2020-10-22 15:52:00.448497
5098,-170.19889635893998,-6.81682465732607,-15.755238898838618,10196.0,9.413485795910209,2020-10-22 15:52:00.448697
5099,-166.1191798391653,-7.455496426300725,-16.70626849464516,10198.0,9.59296134439277,2020-10-22 15:52:00.448897
5100,-161.80339887499352,-8.122992405822137,-17.633557568773494,10200.0,9.236810333529277,2020-10-22 15:52:00.449097
5101,-157.25768642732567,-8.819471063563107,-18.5357883927098,10202.0,9.299698564211683,2020-10-22 15:52:00.449297
5102,-152.48850220229278,-9.544819405004267,-19.411678847082886,10204.0,9.878964369792193,2020-10-22 15:52:00.449497
5103,-147.5026234716394,-10.298648152198423,-20.259984243630097,10206.0,9.39498013231468,2020-10-22 15:52:00.449697
5104,-142.3071354418632,-11.080288651926509,-21.07949909396466,10208.0,9.243400752464701,2020-10-22 15:52:00.449897
5105,-136.9094211857455,-11.888791538358593,-21.869058822641367,10210.0,9.46260196860013,2020-10-22 15:52:00.450097
5106,-131.31715115059214,-12.722927165116596,-22.62754142208311,10212.0,9.89293841116668,2020-10-22 15:52:00.450297
5107,-125.53827225814244,-13.581187811328544,-23.35386904701052,10214.0,9.679682313862962,2020-10-22 15:52:00.450497
5108,-119.58099661150771,-14.461791655952084,-24.047009546125953,10216.0,9.555259929515648,2020-10-22 15:52:00.450697
5109,-113.45378982535222,-15.362688504286698,-24.70597792885282,10218.0,9.928547932209554,2020-10-22 15:52:00.450897
5110,-107.16535899580187,-16.28156724040002,-25.329837765060297,10220.0,9.560444935300291,2020-10-22 15:52:00.451097
5111,-100.72464032715641,-17.215864969089328,-25.91770251578477,10222.0,9.650846239472408,2020-10-22 15:52:00.451297
5112,-94.14078643307249,-18.16277780108975,-26.468736793048194,10224.0,9.335097984472084,2020-10-22 15:52:00.451497
5113,-87.42315333019438,-19.11927322562397,-26.98215754699063,10226.0,9.230210856954434,2020-10-22 15:52:00.451697
5114,-80.58128714274221,-20.08210400504457,-27.457235178626952,10228.0,9.339509358050563,2020-10-22 15:52:00.451897
5115,-73.62491053694188,-21.047823517359927,-27.89329457664723,10230.0,9.132362114938736,2020-10-22 15:52:00.452097
5116,-66.56390890460014,-22.01280246387869,-28.28971607678584,10232.0,9.776128237578765,2020-10-22 15:52:00.452297
5117,-59.40831631541164,-22.97324685113124,-28.645936342399118,10234.0,9.095920150356019,2020-10-22 15:52:00.452497
5118,-52.16830125798042,-23.92521714864061,-28.961449164998218,10236.0,9.240409843045342,2020-10-22 15:52:00.452697
5119,-44.85415218987912,-24.86464851708775,-29.23580618359725,10238.0,9.95455566092318,2020-10-22 15:52:00.452897
5120,-37.4762629171497,-25.787371995013423,-29.468617521860555,10240.0,9.671260039345238,2020-10-22 15:52:00.453097
5121,-30.04511782415808,-26.6891365263664,-29.659552342137292,10242.0,9.58023488093854,2020-10-22 15:52:00.453297
5122,-22.571276974704922,-27.565631706105577,-29.808339315600126,10244.0,9.715011545297417,2020-10-22 15:52:00.453497
5123,-15.065361105591373,-28.412511116610432,-29.914767007818376,10246.0,9.742423750409564,2020-10-22 15:52:00.453697
5124,-7.538036533993636,-29.225416123937755,-29.978684179217645,10248.0,9.732997552180304,2020-10-22 15:52:00.453897
5125,-8.62398938854372e-12,-29.999999999999247,-30.0,10250.0,9.434090136564265,2020-10-22 15:52:00.454097
5126,7.538036533976402,-30.731952234496116,-29.97868417921773,10252.0,9.212031379941987,2020-10-22 15:52:00.454297
5127,15.065361105585511,-31.417022899025994,-29.91476700781842,10254.0,9.544491912391347,2020-10-22 15:52:00.454497
5128,22.57127697469343,-32.051046925093914,-29.808339315600286,10256.0,9.549281012720078,2020-10-22 15:52:00.454697
5129,30.04511782414665,-32.6299681579075,-29.659552342137506,10258.0,9.422352838228337,2020-10-22 15:52:00.454897
5130,37.476262917138335,-33.149863048707076,-29.468617521860818,10260.0,9.05878699276068,2020-10-22 15:52:00.455097
5131,44.854152189873396,-33.60696385010654,-29.235806183597376,10262.0,9.170384587618384,2020-10-22 15:52:00.455297
5132,52.16830125797475,-33.99768118135565,-28.961449164998363,10264.0,9.488335126872396,2020-10-22 15:52:00.455497
5133,59.40831631540059,-34.31862583366664,-28.645936342399537,10266.0,9.177351910815517,2020-10-22 15:52:00.455697
5134,66.56390890458923,-34.56662968969273,-28.28971607678631,10268.0,9.645359350028619,2020-10-22 15:52:00.455897
5135,73.62491053692585,-34.73876563593426,-27.89329457664806,10270.0,9.572774858013508,2020-10-22 15:52:00.456097
5136,80.58128714272121,-34.832366352209185,-27.45723517862821,10272.0,9.95427364992194,2020-10-22 15:52:00.456297
5137,87.423153330184,-34.84504186835733,-26.98215754699125,10274.0,9.888823593465203,2020-10-22 15:52:00.456497
5138,94.14078643306229,-34.77469578500678,-26.46873679304886,10276.0,9.989715283081317,2020-10-22 15:52:00.456697
5139,100.72464032715132,-34.61954006248031,-25.917702515785052,10278.0,9.174146627139882,2020-10-22 15:52:00.456897
5140,107.1653589957969,-34.378108289720714,-25.329837765060596,10280.0,9.840285821458313,2020-10-22 15:52:00.457097
5141,113.45378982534737,-34.049267353419125,-24.705977928853137,10282.0,9.327777970273297,2020-10-22 15:52:00.457297
5142,119.58099661149843,-33.6322274363004,-24.047009546126798,10284.0,9.324706589570278,2020-10-22 15:52:00.457497
5143,125.53827225813346,-33.12655028269319,-23.353869047011408,10286.0,9.904940610581333,2020-10-22 15:52:00.457697
5144,131.3171511505834,-32.53215567905042,-22.627541422084036,10288.0,9.213208586291067,2020-10-22 15:52:00.457897
5145,136.9094211857329,-31.849326106925595,-21.869058822642916,10290.0,9.895989576691392,2020-10-22 15:52:00.458097
5146,142.30713544185107,-31.078709536004446,-21.079499093966273,10292.0,9.013206074089561,2020-10-22 15:52:00.458297
5147,147.50262347163158,-30.221320335062895,-20.259984243631138,10294.0,9.81437605863631,2020-10-22 15:52:00.458497
5148,152.48850220228894,-29.27853828916199,-19.411678847083312,10296.0,9.041488649207663,2020-10-22 15:52:00.458697
5149,157.25768642732203,-28.25210572185702,-18.535788392710238,10298.0,9.758957290070581,2020-10-22 15:52:00.458897
5150,161.80339887498673,-27.144122731726284,-17.633557568774638,10300.0,9.923223890774635,2020-10-22 15:52:00.459097
5151,166.11917983915885,-25.957040562991118,-16.706268494646327,10302.0,9.149608192263699,2020-10-22 15:52:00.459297
5152,170.1988963589339,-24.693653140352787,-15.755238898839817,10304.0,9.260199607700512,2020-10-22 15:52:00.459497
5153,174.0367509339028,-23.35708680838593,-14.781820246449222,10306.0,9.611685941977983,2020-10-22 15:52:00.459697
5154,177.62728976270589,-21.950788325817527,-13.78739581864537,10308.0,9.656427513626465,2020-10-22 15:52:00.459897
5155,180.9654104932003,-20.47851117471155,-12.773378746953185,10310.0,9.234742275086893,2020-10-22 15:52:00.460097
5156,184.04636947317002,-18.94430025399707,-11.741210005117356,10312.0,9.840294734248053,2020-10-22 15:52:00.460297
5157,186.8657884913221,-17.35247503574,-10.692356361397495,10314.0,9.07114594161223,2020-10-22 15:52:00.460497
5158,189.41966099894796,-15.707611271162717,-9.628308294216527,10316.0,9.328237773369917,2020-10-22 15:52:00.460697
5159,191.70435780347384,-14.014521341442796,-8.550577874099803,10318.0,9.408565928728722,2020-10-22 15:52:00.460897
5160,193.7166322257246,-12.278233355964076,-7.460696614946443,10320.0,9.953236246596031,2020-10-22 15:52:00.461097
5161,195.4536247136381,-10.503969107594884,-6.360213297661889,10322.0,9.510947642120135,2020-10-22 15:52:00.461297
5162,196.91286690584027,-8.69712100100432,-5.250691769258812,10324.0,9.590940375732927,2020-10-22 15:52:00.461497
5163,198.09228513932936,-6.863228075713737,-4.133708720539957,10326.0,9.941457597694885,2020-10-22 15:52:00.461697
5164,198.9902033962592,-5.007951250682339,-3.010851445537547,10328.0,9.194441471472473,2020-10-22 15:52:00.461897
5165,199.60534568565367,-3.1370479215247498,-1.883715585880788,10330.0,9.773751721926246,2020-10-22 15:52:00.462097
5166,199.9368378566597,-1.256346045100606,-0.7539028633017968,10332.0,9.384958189811936,2020-10-22 15:52:00.462297
5167,199.98420884076327,0.6282821509335343,0.376981196500327,10334.0,9.642080882723887,2020-10-22 15:52:00.462497
5168,199.74739132120374,2.510946693904347,1.5073295453925526,10336.0,9.50183535577019,2020-10-22 15:52:00.462697
5169,199.22672182863457,4.385766486275113,2.6355358965223297,10338.0,9.045730864523282,2020-10-22 15:52:00.462897
5170,198.4229402628959,6.246895878577267,3.7599970069288804,10340.0,9.156907337182641,2020-10-22 15:52:00.463097
5171,197.33718884157437,8.08855105391774,4.879114955845982,10342.0,9.13905259527641,2020-10-22 15:52:00.463297
5172,195.9710104768507,9.905036083802933,5.991299415431411,10344.0,9.5255895224191,2020-10-22 15:52:00.463497
5173,194.32634658293676,11.6907685169249,7.094969910710672,10346.0,9.543063098089346,2020-10-22 15:52:00.463697
5174,192.40553431721997,13.440304365130599,8.188558065518427,10348.0,9.548199896415332,2020-10-22 15:52:00.463897
5175,190.21130325903272,15.148362354171939,9.270509831247647,10350.0,9.249333595656477,2020-10-22 15:52:00.464097
5176,187.7467715307777,16.809847310928365,10.33928769523448,10352.0,9.625056522776559,2020-10-22 15:52:00.464297
5177,185.01544136689336,18.419872563641782,11.393372865653543,10354.0,9.163135251966425,2020-10-22 15:52:00.464497
5178,182.02119413699947,19.973781237159617,12.431267429798561,10356.0,9.636091092211931,2020-10-22 15:52:00.464697
5179,178.76828483025398,21.46716633140942,13.451496482700751,10358.0,9.149845046305083,2020-10-22 15:52:00.464897
